i,j,custo,Theta_fb0,Theta_fb1,Theta_fb2,Theta_fb3,Theta_fb4,Theta_fb5,silo_0,silo_1,silo_2,silo_3,silo_4,silo_5,silo_6,silo_7,silo_8,silo_9,silo_10,silo_11,silo_12,silo_13,silo_14,silo_15,pos
5,52,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,89,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,90,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,91,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,92,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,93,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,94,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,95,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,96,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,97,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,98,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,99,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,100,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,304.0,304.0,2296.390229885057,218.7341954022989,0.0,38.93678160919541,5533.3350574712595,8.045977011494253,4.597701149425287,8.045977011494253,0.0,2.2988505747126435,3.4482758620689653,10.344827586206897,9.195402298850574,6.896551724137931,5.747126436781609,5.747126436781609,5.747126436781609,4.597701149425287,11.494252873563218,9.195402298850574,4.597701149425287,15
6,1,214.219540229885,214.219540229885,2112.9528735632184,228.4429597701149,0.0,70.53017241379311,5481.576436781608,7.045977011494253,3.597701149425287,7.045977011494253,0,1.2988505747126435,2.4482758620689653,9.344827586206897,8.195402298850574,5.896551724137931,4.747126436781609,4.747126436781609,4.747126436781609,3.597701149425287,26.49425287356322,8.195402298850574,3.597701149425287,14
6,2,212.31954022988506,212.31954022988506,1928.5764367816093,229.79583333333335,0.0,76.22413793103449,5309.287931034483,6.045977011494253,2.597701149425287,6.045977011494253,0,0.29885057471264354,1.4482758620689653,8.344827586206897,7.195402298850574,4.896551724137931,3.747126436781609,3.747126436781609,3.747126436781609,18.597701149425287,25.49425287356322,7.195402298850574,2.597701149425287,13
6,3,209.75344827586207,209.75344827586207,1756.735632183908,230.88275862068966,0.0,75.86494252873564,5100.386206896553,5.045977011494253,1.597701149425287,5.045977011494253,0,0,0.4482758620689653,7.344827586206897,6.195402298850574,3.8965517241379306,2.747126436781609,2.747126436781609,18.74712643678161,17.597701149425287,24.49425287356322,6.195402298850574,1.597701149425287,12
6,4,206.3793103448276,206.3793103448276,1602.9557471264366,230.89080459770116,0.0,72.99425287356321,4856.323563218391,4.045977011494253,0.5977011494252871,4.045977011494253,0,0,0,6.344827586206897,5.195402298850574,2.8965517241379306,1.7471264367816088,17.74712643678161,17.74712643678161,16.597701149425287,23.49425287356322,5.195402298850574,0.5977011494252871,11
6,5,201.81494252873566,201.81494252873566,1474.2908045977013,228.78512931034484,0.0,69.23994252873564,4606.549999999999,3.0459770114942533,0,3.0459770114942533,0,0,0,5.344827586206897,4.195402298850574,1.8965517241379306,16.74712643678161,16.74712643678161,16.74712643678161,15.597701149425287,22.49425287356322,4.195402298850574,0,10
6,6,196.11494252873564,196.11494252873564,1376.921264367816,224.6566091954023,0.0,65.75287356321837,4356.317816091954,2.0459770114942533,0,2.0459770114942533,0,0,0,4.344827586206897,3.195402298850574,16.89655172413793,15.74712643678161,15.74712643678161,15.74712643678161,14.597701149425287,21.49425287356322,3.195402298850574,0,9
6,7,190.4149425287356,190.4149425287356,1323.4482758620688,220.36501436781606,0.0,65.97413793103448,4143.627011494252,1.0459770114942533,0,1.0459770114942533,0,0,0,3.344827586206897,18.195402298850574,15.896551724137929,14.74712643678161,14.74712643678161,14.74712643678161,13.597701149425287,20.49425287356322,2.195402298850574,0,8
6,8,185.19540229885058,185.19540229885058,1314.7235632183908,215.816091954023,0.0,67.72413793103449,3975.804597701149,0.04597701149425326,0,0.04597701149425326,0,0,0,18.344827586206897,17.195402298850574,14.896551724137929,13.74712643678161,13.74712643678161,13.74712643678161,12.597701149425287,19.49425287356322,1.1954022988505741,0,7
6,9,179.58275862068965,179.58275862068965,1345.6804597701148,208.13376436781607,0.0,70.73275862068967,3897.76264367816,0,0,0,0,0,15.0,17.344827586206897,16.195402298850574,13.896551724137929,12.74712643678161,12.74712643678161,12.74712643678161,11.597701149425287,18.49425287356322,0.19540229885057414,0,6
6,10,174.0683908045977,174.0683908045977,1428.505172413793,199.71278735632183,0.0,72.20258620689657,3905.177011494252,0,0,0,0,15.0,14.0,16.344827586206897,15.195402298850574,12.896551724137929,11.74712643678161,11.74712643678161,11.74712643678161,10.597701149425287,17.49425287356322,0,0,5
6,11,169.3183908045977,169.3183908045977,1570.2735632183908,191.4699712643678,0.0,72.57758620689657,4005.265517241379,0,0,0,15.0,14.0,13.0,15.344827586206897,14.195402298850574,11.896551724137929,10.74712643678161,10.74712643678161,10.74712643678161,9.597701149425287,16.49425287356322,0,0,4
6,12,165.51839080459771,165.51839080459771,1774.7419540229885,183.99612068965519,0.0,72.29885057471266,4177.357471264368,0,0,15.0,14.0,13.0,12.0,14.344827586206897,13.195402298850574,10.896551724137929,9.74712643678161,9.74712643678161,9.74712643678161,8.597701149425287,15.49425287356322,0,0,3
6,13,162.66839080459772,162.66839080459772,2043.810344827586,178.29231321839083,0.0,71.29885057471266,4392.941954022985,0,15.0,14.0,13.0,12.0,11.0,13.344827586206897,12.195402298850574,9.896551724137929,8.74712643678161,8.74712643678161,8.74712643678161,7.597701149425287,14.49425287356322,0,0,2
6,14,160.7683908045977,160.7683908045977,2379.3787356321836,174.38153735632181,0.0,67.03591954022988,4591.644827586205,15.0,14.0,13.0,12.0,11.0,10.0,12.344827586206897,11.195402298850574,8.896551724137929,7.74712643678161,7.74712643678161,7.74712643678161,6.597701149425287,13.49425287356322,0,0,1
6,15,168.36839080459768,168.36839080459768,2472.4787356321835,185.19310344827585,0.0,59.99568965517243,4652.76149425287,30.0,13.0,12.0,11.0,10.0,9.0,11.344827586206897,10.195402298850574,7.896551724137929,6.74712643678161,6.74712643678161,6.74712643678161,5.597701149425287,12.49425287356322,0,0,1
6,16,180.7183908045977,180.7183908045977,2571.2787356321833,201.61853448275863,0.0,73.29885057471267,4857.85229885057,45.0,12.0,11.0,10.0,9.0,8.0,10.344827586206897,9.195402298850574,6.896551724137929,5.74712643678161,5.74712643678161,5.74712643678161,4.597701149425287,11.49425287356322,0,0,1
6,17,193.0683908045977,193.0683908045977,2670.078735632184,219.21925287356322,0.0,88.89511494252875,5070.8706896551685,60.0,11.0,10.0,9.0,8.0,7.0,9.344827586206897,8.195402298850574,5.896551724137929,4.74712643678161,4.74712643678161,4.74712643678161,3.597701149425287,10.49425287356322,0,0,1
6,18,205.4183908045977,205.4183908045977,2768.8787356321836,237.99525862068964,0.0,108.4468390804598,5326.180459770112,75.0,10.0,9.0,8.0,7.0,6.0,8.344827586206897,7.195402298850574,4.896551724137929,3.7471264367816097,3.7471264367816097,3.7471264367816097,2.597701149425287,9.49425287356322,0,0,1
6,19,227.2683908045977,227.2683908045977,2876.228735632184,267.2443247126437,42.75,132.7959770114943,5660.482183908046,90.0,9.0,8.0,7.0,6.0,5.0,7.344827586206897,6.195402298850574,3.896551724137929,2.7471264367816097,2.7471264367816097,2.7471264367816097,1.597701149425287,8.49425287356322,0,0,1
6,20,249.11839080459774,249.11839080459774,2984.5287356321833,294.1880747126437,180.5,152.27873563218395,5809.4137931034475,100,8.0,7.0,6.0,5.0,4.0,6.344827586206897,5.195402298850574,2.896551724137929,1.7471264367816097,1.7471264367816097,1.7471264367816097,0.5977011494252871,7.4942528735632195,0,0,1
6,21,261.08620689655174,261.08620689655174,3078.360344827586,306.54956896551727,180.5,153.85344827586204,5928.436781609195,100,7.0,6.0,5.0,4.0,3.0,5.344827586206897,4.195402298850574,1.8965517241379288,0.7471264367816097,0.7471264367816097,0.7471264367816097,0,6.4942528735632195,0,0,1
6,22,271.76551724137926,271.76551724137926,3156.8827586206894,317.58017241379304,180.5,155.25862068965517,6016.000574712644,100,6.0,5.0,4.0,3.0,2.0,4.344827586206897,3.195402298850574,0.8965517241379288,0,0,0,0,5.4942528735632195,0,0,1
6,23,280.21724137931034,280.21724137931034,3211.0982758620685,326.3099137931034,180.5,156.37068965517238,6093.835057471264,100,5.0,4.0,3.0,2.0,1.0,3.344827586206897,2.195402298850574,0,0,0,0,0,4.4942528735632195,0,0,1
6,24,287.8172413793103,287.8172413793103,3257.6482758620687,334.1599137931034,180.5,157.37068965517238,6148.017816091953,100,4.0,3.0,2.0,1.0,0.0,2.344827586206897,1.1954022988505741,0,0,0,0,0,3.4942528735632195,0,0,1
6,25,294.46724137931034,294.46724137931034,3298.4982758620686,341.0286637931034,180.5,158.24568965517238,6194.600574712644,100,3.0,2.0,1.0,0.0,0,1.3448275862068968,0.19540229885057414,0,0,0,0,0,2.4942528735632195,0,0,1
6,26,299.40287356321835,299.40287356321835,3328.483333333333,346.12665229885056,180.5,158.8951149425288,6219.333333333332,100,2.0,1.0,0.0,0,0,0.3448275862068968,0,0,0,0,0,0,1.4942528735632195,0,0,1
6,27,302.58045977011494,302.58045977011494,3348.8264367816087,349.4087643678161,180.5,159.31321839080462,6239.130459770115,100,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0.49425287356321945,0,0,1
6,28,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,29,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,30,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,31,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,32,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,33,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,34,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,35,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,36,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,37,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,38,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,39,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,40,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,41,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,42,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,43,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,44,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,45,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,46,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,47,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,48,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,49,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,50,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,51,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,52,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,53,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,54,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,55,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,56,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,57,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,58,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,59,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,60,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,61,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,62,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,63,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,64,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,65,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,66,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,67,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,68,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,69,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,70,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,71,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,72,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,73,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,74,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,75,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,76,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,77,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,78,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,79,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,80,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,81,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,82,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,83,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,84,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,85,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,86,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,87,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,88,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,89,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,90,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,91,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,92,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,93,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,94,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,95,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,96,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,97,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,98,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,99,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,100,304.0,304.0,3357.2999999999997,350.875,180.5,159.5,6240.549999999999,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,304.0,304.0,1852.7375,222.125,0.0,72.5,5199.825,3.75,11.25,11.25,11.25,12.5,3.75,2.5,2.5,11.25,2.5,1.25,5.0,5.0,6.25,6.25,3.75,4
7,1,214.93749999999994,214.93749999999994,2182.1499999999996,233.56249999999994,0.0,71.5,5301.0,2.75,10.25,26.25,10.25,11.5,2.75,1.5,1.5,10.25,1.5,0.25,4.0,4.0,5.25,5.25,2.75,3
7,2,218.26250000000005,218.26250000000005,2547.9,242.27031250000005,0.0,65.84375,5120.2625,1.75,25.25,25.25,9.25,10.5,1.75,0.5,0.5,9.25,0.5,0,3.0,3.0,4.25,4.25,1.75,2
7,3,213.98749999999998,213.98749999999998,2940.0125,240.25312499999998,0.0,72.46875,4994.15,16.75,24.25,24.25,8.25,9.5,0.75,0,0,8.25,0,0,2.0,2.0,3.25,3.25,0.75,1
7,4,218.97500000000002,218.97500000000002,3020.0499999999997,249.39687500000002,0.0,81.6875,4921.7125,31.75,23.25,23.25,7.25,8.5,0,0,0,7.25,0,0,1.0,1.0,2.25,2.25,0,1
