valorSim - custoSim,v0,custoSim,valorSim,QProj,QProjNovos,QProje,Qproja,QProjDiv,QProjDiva,QProjDive,QProjnDiv,TCongP,TCongReP,NecRecP,NecRecPa,NecRecPe,OrTotal,QRecMax,QProjCong,QProjCongE,QProjCongA,RetMnTotalProj,RetMxTotalProj,RetMnTotalA,RetMxTotalA,DesemMxProj,DesemMnProj,VPLMnTotal,VPLMxTotal,CustoMnTotal,CustoMxTotal,VPLMnTotalA,VPLMxTotalA,VPLMnTotalE,VPLMxTotalE,CustoMnTotalCong,CustoMxTotalCong,
-6.80,68.43,26.03,19.23,6.00,2.00,3.00,2.00,1.00,0.00,0.00,5.00,0.00,2.00,25.42,30.01,76.26,31.16,6.47,1.00,0.00,0.00,55.73,488.48,167.19,1465.43,164.28,24.18,56.71,362.67,27.86,244.24,27.86,732.71,56.71,362.67,9.03,40.33,
117.02,68.68,28.22,145.24,5.00,1.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,4.00,10.84,14.96,27.10,54.07,3.19,3.00,1.00,1.00,29.35,113.57,88.05,340.71,165.92,28.22,40.52,201.38,14.67,56.78,14.67,170.35,40.52,201.38,27.02,145.81,
-16.13,68.25,16.13,0.00,7.00,2.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,4.00,20.01,32.75,70.02,36.14,4.84,3.00,1.00,1.00,45.97,171.58,137.90,514.73,169.28,31.62,69.80,323.01,22.98,85.79,22.98,257.37,69.80,323.01,29.49,173.38,
27.47,68.05,33.58,61.04,6.00,0.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,4.00,24.27,29.33,72.80,31.62,6.40,4.00,2.00,1.00,0.00,0.00,0.00,0.00,238.97,35.12,61.75,354.63,0.00,0.00,0.00,0.00,61.75,354.63,35.37,252.96,
-28.11,67.57,28.11,0.00,8.00,3.00,4.00,2.00,5.00,1.00,2.00,3.00,0.00,4.00,26.09,42.29,104.37,24.25,5.72,4.00,2.00,1.00,103.01,568.08,309.04,1704.25,215.34,31.91,97.07,545.73,51.51,284.04,51.51,852.13,97.07,545.73,42.08,295.44,
216.64,68.31,29.72,246.36,5.00,2.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,3.00,26.33,26.97,65.81,30.54,7.89,3.00,1.00,1.00,73.27,375.69,219.81,1127.08,170.37,38.56,69.28,296.14,36.63,187.85,36.63,563.54,69.28,296.14,29.06,130.61,
122.59,68.58,39.66,162.25,5.00,1.00,2.00,1.00,2.00,0.00,1.00,3.00,0.00,2.00,26.99,28.48,67.48,25.58,8.88,2.00,1.00,0.00,23.92,98.20,71.77,294.61,226.67,46.74,62.37,249.58,11.96,49.10,11.96,147.31,62.37,249.58,27.37,96.45,
-44.52,68.02,44.52,0.00,7.00,1.00,3.00,2.00,2.00,0.00,1.00,5.00,0.00,2.00,27.54,40.12,96.40,19.36,7.23,2.00,1.00,0.00,23.91,95.88,71.74,287.64,247.71,48.79,98.40,422.36,11.96,47.94,11.96,143.82,98.40,422.36,32.52,113.12,
-1.30,67.67,46.56,45.26,7.00,2.00,3.00,2.00,1.00,0.00,0.00,6.00,0.00,1.00,31.69,47.13,110.90,16.88,7.59,1.00,0.00,0.00,89.71,315.13,269.12,945.38,321.56,59.97,128.00,582.82,44.85,157.56,44.85,472.69,128.00,582.82,30.56,97.98,
93.67,67.80,41.39,135.06,6.00,1.00,3.00,2.00,0.00,0.00,0.00,6.00,0.00,0.00,26.89,38.09,80.68,22.34,7.94,0.00,0.00,0.00,70.62,265.24,211.87,795.72,370.73,58.90,116.09,625.06,35.31,132.62,35.31,397.86,116.09,625.06,0.00,0.00,
100.59,67.97,38.06,138.66,6.00,1.00,3.00,2.00,2.00,0.00,1.00,4.00,0.00,2.00,30.48,37.70,91.45,9.85,10.02,2.00,1.00,0.00,90.54,533.38,271.61,1600.13,337.80,49.52,113.57,669.52,45.27,266.69,45.27,800.06,113.57,669.52,14.26,85.16,
146.34,68.36,60.25,206.59,7.00,1.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,4.00,33.79,48.61,118.26,8.37,8.80,4.00,2.00,1.00,59.58,413.95,178.73,1241.86,263.27,44.32,110.74,610.35,29.79,206.98,29.79,620.93,110.74,610.35,37.02,171.06,
65.23,68.34,59.39,124.63,8.00,2.00,4.00,2.00,5.00,1.00,2.00,3.00,0.00,5.00,21.21,38.98,84.85,23.74,5.78,4.00,2.00,1.00,140.57,698.51,421.71,2095.53,185.54,36.69,119.03,565.82,70.29,349.26,70.29,1047.77,119.03,565.82,41.78,187.96,
296.37,69.48,43.56,339.94,6.00,2.00,3.00,2.00,5.00,1.00,2.00,1.00,0.00,6.00,27.36,39.15,82.09,30.64,6.56,5.00,2.00,1.00,67.78,376.14,203.35,1128.42,227.53,49.93,88.15,390.00,33.89,188.07,33.89,564.21,88.15,390.00,75.06,338.44,
129.88,69.78,13.87,143.76,5.00,0.00,2.00,1.00,4.00,1.00,2.00,1.00,0.00,4.00,31.61,31.81,79.04,23.75,9.25,3.00,1.00,1.00,0.00,0.00,0.00,0.00,225.61,50.19,66.55,248.67,0.00,0.00,0.00,0.00,66.55,248.67,39.75,126.17,
-26.16,69.30,26.16,0.00,5.00,1.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,4.00,16.22,20.27,40.54,40.71,5.86,3.00,1.00,1.00,83.33,261.00,250.00,783.00,201.83,46.14,76.97,274.40,41.67,130.50,41.67,391.50,76.97,274.40,56.44,173.85,
98.22,69.45,27.33,125.55,5.00,2.00,2.00,1.00,4.00,1.00,2.00,1.00,0.00,5.00,23.33,21.69,58.34,34.29,7.14,4.00,2.00,1.00,42.58,128.22,127.73,384.66,161.75,38.11,58.12,209.42,21.29,64.11,21.29,192.33,58.12,209.42,43.78,143.89,
29.22,69.25,35.81,65.03,5.00,0.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,4.00,32.27,55.45,80.67,16.17,10.77,3.00,1.00,1.00,0.00,0.00,0.00,0.00,293.20,52.03,68.58,322.32,0.00,0.00,0.00,0.00,68.58,322.32,41.93,203.92,
-39.55,68.70,39.55,0.00,7.00,1.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,3.00,37.48,74.48,131.17,4.99,9.29,3.00,1.00,1.00,39.97,161.70,119.91,485.10,242.23,42.06,97.04,440.13,19.98,80.85,19.98,242.55,97.04,440.13,52.24,246.58,
17.97,68.45,44.73,62.70,7.00,1.00,3.00,2.00,2.00,0.00,1.00,5.00,0.00,1.00,31.52,55.28,110.34,14.55,7.92,1.00,0.00,0.00,85.04,338.45,255.11,1015.36,261.16,43.91,108.37,499.46,42.52,169.23,42.52,507.68,108.37,499.46,20.66,64.89,
148.24,68.85,41.17,189.41,7.00,2.00,3.00,2.00,2.00,0.00,1.00,5.00,0.00,2.00,21.76,27.68,76.16,29.05,5.85,2.00,1.00,0.00,103.17,373.01,309.51,1119.02,147.60,28.58,84.80,357.89,51.59,186.50,51.59,559.51,84.80,357.89,36.42,122.26,
137.91,69.19,30.97,168.88,6.00,2.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,3.00,31.13,43.00,93.40,27.23,7.13,2.00,1.00,0.00,24.55,127.22,73.64,381.65,192.28,35.04,58.30,277.79,12.27,63.61,12.27,190.82,58.30,277.79,24.55,110.09,
3.96,68.87,36.61,40.57,5.00,0.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,4.00,34.27,43.50,85.68,21.74,9.65,3.00,1.00,1.00,0.00,0.00,0.00,0.00,308.49,54.91,67.38,327.64,0.00,0.00,0.00,0.00,67.38,327.64,36.39,156.61,
-48.36,68.28,48.36,0.00,7.00,1.00,3.00,2.00,5.00,1.00,2.00,2.00,0.00,6.00,36.35,55.78,127.23,16.73,7.61,5.00,2.00,1.00,57.15,287.31,171.46,861.93,279.59,51.01,109.12,529.31,28.58,143.65,28.58,430.96,109.12,529.31,65.73,297.99,
76.81,68.32,53.37,130.18,8.00,0.00,4.00,2.00,5.00,1.00,2.00,3.00,0.00,6.00,46.28,100.90,185.11,-11.81,10.23,5.00,2.00,1.00,0.00,0.00,0.00,0.00,247.43,46.36,128.20,577.56,0.00,0.00,0.00,0.00,128.20,577.56,86.26,379.90,
-67.18,67.65,67.18,0.00,10.00,3.00,5.00,3.00,5.00,1.00,2.00,5.00,0.00,5.00,53.12,118.50,265.58,-24.96,9.50,4.00,2.00,1.00,114.11,438.75,342.32,1316.25,243.23,46.40,180.02,807.37,57.05,219.37,57.05,658.12,180.02,807.37,81.67,353.95,
158.08,68.10,68.76,226.84,7.00,3.00,3.00,2.00,2.00,0.00,1.00,5.00,0.00,2.00,30.87,42.81,108.06,5.90,9.16,2.00,1.00,0.00,222.46,967.50,667.38,2902.49,271.37,49.52,154.29,715.77,111.23,483.75,111.23,1451.25,154.29,715.77,46.38,239.63,
315.95,69.34,60.86,376.81,6.00,1.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,3.00,20.62,26.43,61.85,30.78,6.54,2.00,1.00,0.00,34.73,254.90,104.20,764.69,200.70,33.17,64.25,339.09,17.37,127.45,17.37,382.34,64.25,339.09,11.85,46.94,
88.89,69.44,23.75,112.64,6.00,1.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,2.00,20.53,26.39,61.59,31.46,6.42,2.00,1.00,0.00,44.04,169.76,132.13,509.29,156.67,31.82,66.73,276.76,22.02,84.88,22.02,254.65,66.73,276.76,14.41,74.27,
65.71,69.42,21.89,87.60,5.00,1.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,2.00,12.73,14.82,31.84,38.26,6.35,2.00,1.00,0.00,37.43,166.05,112.30,498.16,173.60,29.39,52.27,253.62,18.72,83.03,18.72,249.08,52.27,253.62,26.33,119.12,
10.21,69.12,29.77,39.98,5.00,1.00,2.00,1.00,2.00,0.00,1.00,3.00,0.00,2.00,17.87,20.00,44.68,29.82,8.04,2.00,1.00,0.00,63.33,322.89,189.99,968.66,242.18,36.82,64.14,354.76,31.66,161.44,31.66,484.33,64.14,354.76,26.23,149.36,
36.09,68.96,40.28,76.37,6.00,1.00,3.00,2.00,2.00,0.00,1.00,4.00,0.00,2.00,25.28,32.40,75.85,35.01,5.83,2.00,1.00,0.00,12.47,112.35,37.42,337.04,234.36,36.47,54.78,329.13,6.24,56.17,6.24,168.52,54.78,329.13,29.56,177.86,
-32.46,68.45,32.46,0.00,7.00,2.00,3.00,2.00,2.00,0.00,1.00,5.00,0.00,2.00,32.69,42.48,114.40,27.84,6.02,2.00,1.00,0.00,19.09,142.38,57.27,427.13,265.77,40.75,78.12,467.64,9.55,71.19,9.55,213.57,78.12,467.64,40.56,244.62,
0.95,68.11,42.26,43.21,7.00,1.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,3.00,33.20,45.57,116.21,13.60,8.06,3.00,1.00,1.00,82.30,515.04,246.90,1545.13,280.74,42.61,102.76,587.83,41.15,257.52,41.15,772.56,102.76,587.83,65.72,371.59,
201.05,68.78,52.43,253.48,7.00,1.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,5.00,26.73,41.03,93.56,23.69,6.62,4.00,2.00,1.00,55.10,259.42,165.31,778.26,277.93,48.71,104.35,517.38,27.55,129.71,27.55,389.13,104.35,517.38,61.38,295.85,
74.08,68.80,46.31,120.39,8.00,1.00,4.00,2.00,5.00,1.00,2.00,3.00,0.00,7.00,42.06,76.95,168.26,5.37,8.08,5.00,2.00,1.00,26.55,89.61,79.64,268.82,236.84,41.10,115.67,562.96,13.27,44.80,13.27,134.41,115.67,562.96,60.55,276.48,
-14.83,68.39,64.63,49.80,9.00,2.00,4.00,3.00,5.00,1.00,2.00,4.00,0.00,7.00,54.90,95.69,247.05,-17.47,9.72,5.00,2.00,1.00,131.99,606.35,395.98,1819.05,265.05,41.22,156.82,833.15,66.00,303.17,66.00,909.52,156.82,833.15,74.06,379.96,
86.81,68.48,64.65,151.46,9.00,3.00,4.00,3.00,5.00,1.00,2.00,4.00,1.00,6.00,32.69,53.12,147.09,10.46,6.62,4.00,2.00,1.00,132.11,933.39,396.34,2800.17,212.44,34.87,128.32,733.52,66.06,466.70,66.06,1400.09,128.32,733.52,72.39,409.89,
248.16,69.38,59.24,307.40,7.00,1.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,4.00,26.09,39.97,91.31,28.95,5.86,3.00,1.00,1.00,65.79,205.47,197.38,616.40,191.46,40.11,106.59,448.29,32.90,102.73,32.90,308.20,106.59,448.29,65.30,255.39,
81.31,69.44,41.25,122.57,8.00,3.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,5.00,33.68,75.68,134.72,16.18,6.73,3.00,1.00,1.00,148.84,673.85,446.53,2021.54,258.72,41.85,130.50,639.45,74.42,336.92,74.42,1010.77,130.50,639.45,64.78,332.75,
113.13,69.65,53.92,167.05,8.00,3.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,4.00,37.29,89.39,149.17,1.31,8.59,3.00,1.00,1.00,141.29,729.44,423.86,2188.33,262.85,37.44,117.51,636.05,70.64,364.72,70.64,1094.16,117.51,636.05,50.16,356.77,
259.76,70.60,65.00,324.76,6.00,1.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,4.00,30.60,47.19,91.80,19.63,8.40,3.00,1.00,1.00,39.10,118.24,117.29,354.73,252.63,32.43,65.94,348.27,19.55,59.12,19.55,177.37,65.94,348.27,25.17,205.43,
15.27,70.33,50.47,65.75,7.00,1.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,6.00,28.97,46.67,101.39,24.75,6.46,4.00,2.00,1.00,40.27,149.55,120.82,448.64,233.77,33.28,76.91,416.53,20.14,74.77,20.14,224.32,76.91,416.53,43.32,287.72,
33.43,70.14,43.96,77.39,7.00,2.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,6.00,19.66,29.34,68.82,30.84,5.59,4.00,2.00,1.00,57.46,168.22,172.37,504.66,233.31,35.57,82.99,460.60,28.73,84.11,28.73,252.33,82.99,460.60,52.91,371.38,
62.90,70.11,36.28,99.18,5.00,1.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,5.00,19.87,23.21,49.68,31.03,7.79,3.00,1.00,1.00,35.58,215.77,106.74,647.32,318.29,38.31,73.42,538.95,17.79,107.89,17.79,323.66,73.42,538.95,59.40,478.21,
55.10,70.03,36.60,91.69,5.00,2.00,2.00,1.00,4.00,1.00,2.00,1.00,0.00,6.00,23.47,24.08,58.69,27.03,8.59,4.00,2.00,1.00,121.57,1053.29,364.72,3159.86,314.66,45.28,95.05,659.46,60.79,526.64,60.79,1579.93,95.05,659.46,81.38,613.06,
238.32,70.87,34.19,272.51,6.00,1.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,5.00,23.34,28.47,70.03,29.58,6.74,3.00,1.00,1.00,45.10,192.17,135.30,576.50,165.92,33.04,71.00,311.59,22.55,96.08,22.55,288.25,71.00,311.59,38.56,194.92,
47.25,70.76,24.34,71.59,5.00,2.00,2.00,1.00,4.00,1.00,2.00,1.00,0.00,4.00,21.26,27.67,53.14,28.67,8.27,4.00,2.00,1.00,88.18,424.36,264.53,1273.09,188.04,24.44,60.28,331.04,44.09,212.18,44.09,636.54,60.28,331.04,35.50,239.12,
117.65,70.99,35.69,153.34,5.00,0.00,2.00,1.00,4.00,1.00,2.00,1.00,0.00,3.00,21.54,27.18,53.86,37.27,6.55,3.00,1.00,1.00,0.00,0.00,0.00,0.00,200.82,20.64,32.08,242.25,0.00,0.00,0.00,0.00,32.08,242.25,24.28,174.89,
-26.98,70.50,26.98,0.00,6.00,1.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,3.00,23.29,26.19,69.86,35.69,5.72,3.00,1.00,1.00,20.40,141.30,61.21,423.91,214.25,23.63,48.09,359.62,10.20,70.65,10.20,211.95,48.09,359.62,32.67,239.14,
6.91,70.18,27.72,34.63,6.00,1.00,3.00,2.00,2.00,0.00,1.00,4.00,0.00,2.00,23.16,27.41,69.49,29.05,6.83,2.00,1.00,0.00,45.15,361.82,135.44,1085.46,207.19,26.15,65.13,446.56,22.57,180.91,22.57,542.73,65.13,446.56,34.10,255.02,
130.31,70.48,28.36,158.67,6.00,2.00,3.00,2.00,2.00,0.00,1.00,4.00,0.00,2.00,23.25,28.57,69.75,25.73,7.38,2.00,1.00,0.00,52.14,441.08,156.42,1323.23,187.96,25.31,58.80,388.64,26.07,220.54,26.07,661.61,58.80,388.64,23.56,184.51,
77.60,70.52,44.27,121.87,6.00,1.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,3.00,19.40,27.43,58.20,34.38,5.94,3.00,1.00,1.00,41.01,182.68,123.02,548.04,143.25,27.26,54.43,252.41,20.50,91.34,20.50,274.02,54.43,252.41,21.30,127.09,
56.81,70.45,28.36,85.17,7.00,0.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,3.00,26.40,42.13,92.42,27.43,6.08,3.00,1.00,1.00,0.00,0.00,0.00,0.00,136.05,23.94,51.47,256.26,0.00,0.00,0.00,0.00,51.47,256.26,22.49,159.95,
-35.31,69.92,35.31,0.00,8.00,2.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,3.00,8.30,17.01,33.22,50.57,2.43,3.00,1.00,1.00,51.63,356.71,154.89,1070.14,129.41,26.53,69.64,340.36,25.82,178.36,25.82,535.07,69.64,340.36,31.43,214.94,
150.80,70.33,16.62,167.42,7.00,1.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,3.00,13.63,23.90,47.72,46.64,3.34,3.00,1.00,1.00,50.04,130.57,150.11,391.70,200.78,38.30,79.66,353.39,25.02,65.28,25.02,195.85,79.66,353.39,24.79,137.96,
49.88,70.22,23.56,73.45,8.00,2.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,3.00,35.29,59.25,141.16,12.64,7.17,3.00,1.00,1.00,38.59,221.86,115.77,665.58,188.57,29.76,84.46,442.64,19.29,110.93,19.29,332.79,84.46,442.64,32.67,190.11,
35.23,70.05,57.36,92.59,8.00,3.00,4.00,2.00,1.00,0.00,0.00,7.00,0.00,1.00,42.47,69.13,169.87,-6.53,9.57,1.00,0.00,0.00,70.56,294.03,211.68,882.08,215.44,29.54,97.14,529.52,35.28,147.01,35.28,441.04,97.14,529.52,16.59,95.41,
78.27,70.09,50.80,129.06,5.00,1.00,2.00,1.00,2.00,0.00,1.00,3.00,0.00,2.00,18.84,23.24,47.09,34.60,7.08,2.00,1.00,0.00,76.60,473.31,229.80,1419.93,270.98,47.16,87.57,489.07,38.30,236.66,38.30,709.97,87.57,489.07,33.50,171.16,
172.98,70.60,33.79,206.77,5.00,2.00,2.00,1.00,4.00,1.00,2.00,1.00,0.00,4.00,29.17,40.19,72.92,20.82,9.84,4.00,2.00,1.00,99.36,588.64,298.08,1765.91,218.60,46.67,86.32,405.02,49.68,294.32,49.68,882.95,86.32,405.02,70.36,305.60,
134.66,70.92,36.99,171.65,5.00,0.00,2.00,1.00,4.00,1.00,2.00,1.00,0.00,4.00,27.67,26.42,69.18,22.38,9.52,3.00,1.00,1.00,0.00,0.00,0.00,0.00,212.51,47.73,63.27,235.84,0.00,0.00,0.00,0.00,63.27,235.84,46.56,172.52,
-35.23,70.39,35.23,0.00,6.00,0.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,4.00,30.87,35.11,92.62,18.69,8.55,3.00,1.00,1.00,0.00,0.00,0.00,0.00,306.74,57.93,96.10,420.17,0.00,0.00,0.00,0.00,96.10,420.17,58.55,217.22,
-44.56,69.82,44.56,0.00,7.00,3.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,5.00,26.93,41.68,94.25,15.83,7.74,4.00,2.00,1.00,152.73,545.18,458.18,1635.54,243.24,45.36,123.19,532.67,76.36,272.59,76.36,817.77,123.19,532.67,88.35,349.06,
210.85,70.52,48.50,259.34,6.00,0.00,3.00,2.00,2.00,0.00,1.00,4.00,0.00,2.00,23.62,29.59,70.87,22.03,7.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00,303.92,45.87,78.59,455.35,0.00,0.00,0.00,0.00,78.59,455.35,24.50,142.49,
-32.86,70.01,32.86,0.00,6.00,1.00,3.00,2.00,2.00,0.00,1.00,4.00,0.00,3.00,18.85,25.06,56.55,29.76,6.71,2.00,1.00,0.00,74.74,416.58,224.23,1249.75,247.44,39.96,92.98,514.99,37.37,208.29,37.37,624.88,92.98,514.99,47.48,255.61,
89.18,70.10,40.44,129.62,7.00,1.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,3.00,20.99,30.79,73.48,34.03,5.14,3.00,1.00,1.00,88.03,516.89,264.09,1550.68,204.70,42.43,93.94,475.15,44.01,258.45,44.01,775.34,93.94,475.15,30.79,106.44,
203.60,70.77,36.07,239.66,8.00,3.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,4.00,30.75,47.38,122.99,20.27,6.22,4.00,2.00,1.00,56.39,339.56,169.16,1018.69,170.36,35.68,84.60,404.03,28.19,169.78,28.19,509.35,84.60,404.03,48.89,180.17,
95.33,70.89,40.97,136.30,6.00,1.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,4.00,22.73,24.77,68.20,33.20,6.13,4.00,2.00,1.00,2.86,13.37,8.57,40.11,178.69,41.85,71.16,281.19,1.43,6.69,1.43,20.06,71.16,281.19,60.95,231.31,
-25.97,70.41,31.13,5.16,6.00,1.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,4.00,31.94,37.97,95.81,14.90,9.18,4.00,2.00,1.00,70.95,334.25,212.85,1002.75,258.95,53.45,104.36,454.56,35.47,167.12,35.47,501.37,104.36,454.56,90.50,370.12,
126.72,70.69,39.41,166.13,6.00,1.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,2.00,24.85,31.07,74.55,25.68,7.39,2.00,1.00,0.00,19.62,157.71,58.86,473.14,220.36,42.61,85.98,396.63,9.81,78.86,9.81,236.57,85.98,396.63,54.13,180.98,
11.57,70.39,33.32,44.89,5.00,2.00,2.00,1.00,2.00,0.00,1.00,3.00,0.00,2.00,18.74,19.34,46.85,29.02,8.20,2.00,1.00,0.00,131.59,516.02,394.76,1548.07,172.89,35.37,92.33,374.95,65.79,258.01,65.79,774.03,92.33,374.95,76.25,269.18,
158.00,70.83,41.08,199.08,5.00,1.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,3.00,9.88,11.72,24.70,46.74,4.65,3.00,1.00,1.00,59.95,238.84,179.85,716.53,116.07,23.22,49.70,212.51,29.97,119.42,29.97,358.27,49.70,212.51,40.09,162.17,
66.05,70.81,23.46,89.51,6.00,2.00,3.00,2.00,3.00,1.00,1.00,3.00,0.00,3.00,16.97,23.21,50.92,36.86,5.52,3.00,1.00,1.00,29.53,148.38,88.58,445.14,106.31,22.15,42.91,183.31,14.76,74.19,14.76,222.57,42.91,183.31,19.30,78.62,
32.40,70.62,24.27,56.67,6.00,0.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,4.00,21.57,26.16,64.70,30.58,6.57,3.00,1.00,1.00,0.00,0.00,0.00,0.00,145.70,30.89,50.09,203.90,0.00,0.00,0.00,0.00,50.09,203.90,27.75,118.40,
-30.45,70.11,30.45,0.00,7.00,2.00,3.00,2.00,3.00,1.00,1.00,4.00,0.00,4.00,33.73,47.96,118.05,10.11,8.56,3.00,1.00,1.00,59.14,220.99,177.42,662.97,224.40,35.88,80.76,384.17,29.57,110.50,29.57,331.49,80.76,384.17,40.42,162.96,
25.03,69.89,59.99,85.02,7.00,0.00,3.00,2.00,2.00,0.00,1.00,5.00,0.00,3.00,31.16,44.61,109.06,16.02,7.71,2.00,1.00,0.00,0.00,0.00,0.00,0.00,226.45,38.64,81.18,389.96,0.00,0.00,0.00,0.00,81.18,389.96,23.13,105.82,
-48.94,69.29,48.94,0.00,8.00,3.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,4.00,37.74,59.32,150.95,10.00,7.50,3.00,1.00,1.00,120.08,559.24,360.24,1677.72,244.17,41.07,118.33,593.92,60.04,279.62,60.04,838.86,118.33,593.92,36.54,157.67,
83.76,69.36,60.00,143.77,8.00,1.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,3.00,33.24,48.01,132.96,11.66,7.29,3.00,1.00,1.00,24.47,133.52,73.41,400.56,238.63,40.53,97.82,525.84,12.24,66.76,12.24,200.28,97.82,525.84,30.92,94.04,
-30.39,68.87,54.65,24.26,8.00,1.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,3.00,31.07,47.33,124.26,8.90,7.64,3.00,1.00,1.00,48.51,376.54,145.52,1129.61,234.18,38.35,117.59,664.40,24.25,188.27,24.25,564.81,117.59,664.40,35.76,113.40,
41.45,68.73,55.31,96.76,8.00,4.00,4.00,2.00,4.00,1.00,2.00,4.00,0.00,5.00,29.32,64.34,117.29,13.66,7.04,4.00,2.00,1.00,174.18,1123.83,522.55,3371.49,222.46,46.75,136.99,695.62,87.09,561.92,87.09,1685.75,136.99,695.62,68.28,217.24,
416.61,70.47,53.97,470.58,5.00,1.00,2.00,1.00,3.00,1.00,1.00,2.00,0.00,5.00,24.25,23.18,60.63,30.65,7.87,3.00,1.00,1.00,47.38,112.97,142.13,338.92,149.01,48.40,71.34,199.54,23.69,56.49,23.69,169.46,71.34,199.54,42.32,112.34,
21.77,70.22,39.55,61.32,6.00,1.00,3.00,2.00,4.00,1.00,2.00,2.00,0.00,6.00,22.12,24.71,66.36,31.66,6.39,4.00,2.00,1.00,15.64,82.58,46.91,247.73,151.44,46.66,76.13,234.57,7.82,41.29,7.82,123.86,76.13,234.57,63.54,170.43,
-12.74,69.81,36.66,23.92,6.00,1.00,3.00,2.00,5.00,1.00,2.00,1.00,0.00,8.00,21.55,29.14,64.64,30.55,6.57,5.00,2.00,1.00,67.67,173.56,203.02,520.69,172.53,51.54,98.91,291.59,33.84,86.78,33.84,260.34,98.91,291.59,93.75,268.23,
69.03,69.81,36.02,105.05,7.00,2.00,3.00,2.00,6.00,2.00,3.00,1.00,0.00,9.00,20.07,37.69,70.24,24.75,6.46,6.00,3.00,2.00,70.65,218.74,211.95,656.23,154.70,38.59,91.41,310.30,35.32,109.37,35.32,328.11,91.41,310.30,85.59,281.61,
74.76,69.83,41.72,116.48,7.00,0.00,3.00,2.00,4.00,1.00,2.00,3.00,0.00,5.00,24.46,34.76,85.62,25.93,6.30,3.00,1.00,1.00,0.00,0.00,0.00,0.00,175.46,41.63,87.25,303.87,0.00,0.00,0.00,0.00,87.25,303.87,60.06,174.04,
-40.54,69.28,40.54,0.00,8.00,1.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,5.00,34.64,62.55,138.55,13.27,7.09,3.00,1.00,1.00,141.73,369.24,425.20,1107.71,179.82,41.84,127.17,437.43,70.87,184.62,70.87,553.85,127.17,437.43,83.56,244.20,
178.01,69.82,49.63,227.63,8.00,1.00,4.00,2.00,3.00,1.00,1.00,5.00,0.00,4.00,34.60,57.79,138.40,18.07,6.49,3.00,1.00,1.00,29.85,133.98,89.54,401.95,176.37,30.78,80.58,392.02,14.92,66.99,14.92,200.98,80.58,392.02,24.36,138.09,
2.27,69.48,47.02,49.28,9.00,3.00,4.00,3.00,2.00,0.00,1.00,7.00,0.00,1.00,33.08,56.26,148.84,17.46,5.84,1.00,0.00,0.00,87.49,392.55,262.48,1177.66,172.35,32.18,105.62,493.50,43.75,196.28,43.75,588.83,105.62,493.50,6.08,41.71,
18.70,69.23,47.53,66.23,8.00,3.00,4.00,2.00,1.00,0.00,0.00,7.00,0.00,1.00,46.65,70.86,186.58,-3.23,9.15,1.00,0.00,0.00,92.76,415.25,278.29,1245.76,226.05,37.62,118.87,589.60,46.38,207.63,46.38,622.88,118.87,589.60,14.37,80.10,
